,lat1,long1,lat2,long2,lat3,long3,lat4,long4,lat5,long5,NCP_cur,pop,PN,country,PNpop_c_norm
12746,143.0,-33.0,142.0,-33.0,142.0,-32.0,143.0,-32.0,143.0,-33.0,52.092734478818095,lowest,medium,Australia,0.014156537804908838
12747,144.0,-33.0,143.0,-33.0,143.0,-32.0,144.0,-32.0,144.0,-33.0,64.73300779018767,lowest,high,Australia,0.022052642912111772
12748,145.0,-33.0,144.0,-33.0,144.0,-32.0,145.0,-32.0,145.0,-33.0,71.53534515392768,lowest,high,Australia,0.033100123447059177
12749,146.0,-33.0,145.0,-33.0,145.0,-32.0,146.0,-32.0,146.0,-33.0,69.02393279843191,lowest,high,Australia,0.036489058503395615
12750,147.0,-33.0,146.0,-33.0,146.0,-32.0,147.0,-32.0,147.0,-33.0,40.57497353597379,lowest,highest,Australia,0.04959135355869328
12751,148.0,-33.0,147.0,-33.0,147.0,-32.0,148.0,-32.0,148.0,-33.0,33.396192698093365,lowest,highest,Australia,0.0683372258198474
12752,149.0,-33.0,148.0,-33.0,148.0,-32.0,149.0,-32.0,149.0,-33.0,41.80424369583301,medium,highest,Australia,0.07935436569789586
12753,150.0,-33.0,149.0,-33.0,149.0,-32.0,150.0,-32.0,150.0,-33.0,67.18849441065214,low,highest,Australia,0.0732133816886621
12754,151.0,-33.0,150.0,-33.0,150.0,-32.0,151.0,-32.0,151.0,-33.0,75.20216275258582,low,high,Australia,0.03407944100086756
12755,152.0,-33.0,151.0,-33.0,151.0,-32.0,152.0,-32.0,152.0,-33.0,61.4198012023924,medium,high,Australia,0.03498608591208374
12756,153.0,-33.0,152.0,-33.0,152.0,-32.0,153.0,-32.0,153.0,-33.0,75.60408370156526,low,low,Australia,0.00948580591610969
12757,-71.0,-34.0,-72.0,-34.0,-72.0,-33.0,-71.0,-33.0,-71.0,-34.0,71.00531586177074,medium,highest,Chile,0.052691749471262816
12758,-70.0,-34.0,-71.0,-34.0,-71.0,-33.0,-70.0,-33.0,-70.0,-34.0,85.86064259840242,high,high,Chile,0.030865975377509295
12759,-69.0,-34.0,-70.0,-34.0,-70.0,-33.0,-69.0,-33.0,-69.0,-34.0,75.62335644278471,medium,medium,Argentina,0.01868358225715075
12760,-68.0,-34.0,-69.0,-34.0,-69.0,-33.0,-68.0,-33.0,-68.0,-34.0,67.22279653068928,low,low,Argentina,0.01346084696903951
12761,-67.0,-34.0,-68.0,-34.0,-68.0,-33.0,-67.0,-33.0,-67.0,-34.0,64.0403830424759,low,low,Argentina,0.010208022311729611
12762,-66.0,-34.0,-67.0,-34.0,-67.0,-33.0,-66.0,-33.0,-66.0,-34.0,65.485113909937,low,highest,Argentina,0.05003544997071975
12763,-65.0,-34.0,-66.0,-34.0,-66.0,-33.0,-65.0,-33.0,-65.0,-34.0,54.90512096848435,low,highest,Argentina,0.10334781654428109
12764,-64.0,-34.0,-65.0,-34.0,-65.0,-33.0,-64.0,-33.0,-64.0,-34.0,43.97694673608054,,highest,Argentina,0.1577447827968652
12765,-63.0,-34.0,-64.0,-34.0,-64.0,-33.0,-63.0,-33.0,-63.0,-34.0,58.071449096972216,medium,highest,Argentina,0.14671502942139864
12766,-62.0,-34.0,-63.0,-34.0,-63.0,-33.0,-62.0,-33.0,-62.0,-34.0,56.17892002172099,lowest,highest,Argentina,0.13375577482934653
12767,-61.0,-34.0,-62.0,-34.0,-62.0,-33.0,-61.0,-33.0,-61.0,-34.0,56.0231785059622,lowest,highest,Argentina,0.11876738719848058
12768,-60.0,-34.0,-61.0,-34.0,-61.0,-33.0,-60.0,-33.0,-60.0,-34.0,42.12202120722849,,highest,Argentina,0.09506567935682975
12769,-59.0,-34.0,-60.0,-34.0,-60.0,-33.0,-59.0,-33.0,-59.0,-34.0,54.52970704639852,medium,highest,Argentina,0.049075356047195706
12770,-58.0,-34.0,-59.0,-34.0,-59.0,-33.0,-58.0,-33.0,-58.0,-34.0,69.01266513002193,low,high,Argentina,0.043471703762416845
12771,-57.0,-34.0,-58.0,-34.0,-58.0,-33.0,-57.0,-33.0,-57.0,-34.0,68.03569660712517,lowest,highest,Uruguay,0.05404002076779043
12772,-56.0,-34.0,-57.0,-34.0,-57.0,-33.0,-56.0,-33.0,-56.0,-34.0,65.29993753499873,medium,high,Uruguay,0.033729522576568985
12773,-55.0,-34.0,-56.0,-34.0,-56.0,-33.0,-55.0,-33.0,-55.0,-34.0,51.025693400005025,low,high,Uruguay,0.030469038211863225
12774,-54.0,-34.0,-55.0,-34.0,-55.0,-33.0,-54.0,-33.0,-54.0,-34.0,67.44683088445166,medium,highest,Uruguay,0.04810577892187471
12775,-53.0,-34.0,-54.0,-34.0,-54.0,-33.0,-53.0,-33.0,-53.0,-34.0,67.15078655787325,medium,high,Uruguay,0.025815232582577136
12776,-52.0,-34.0,-53.0,-34.0,-53.0,-33.0,-52.0,-33.0,-52.0,-34.0,74.29301288239341,lowest,lowest,Brazil,0.002803551730889617
12778,19.0,-34.0,18.0,-34.0,18.0,-33.0,19.0,-33.0,19.0,-34.0,86.21708187079908,high,highest,South Africa,0.05360910069604345
12779,20.0,-34.0,19.0,-34.0,19.0,-33.0,20.0,-33.0,20.0,-34.0,78.875164794098,high,high,South Africa,0.043193804527359186
12780,21.0,-34.0,20.0,-34.0,20.0,-33.0,21.0,-33.0,21.0,-34.0,70.54619209120298,medium,medium,South Africa,0.020285737003047602
12781,22.0,-34.0,21.0,-34.0,21.0,-33.0,22.0,-33.0,22.0,-34.0,85.27270652243057,medium,low,South Africa,0.014095197821200002
12782,23.0,-34.0,22.0,-34.0,22.0,-33.0,23.0,-33.0,23.0,-34.0,85.16738688108495,medium,medium,South Africa,0.024002063580445217
12783,24.0,-34.0,23.0,-34.0,23.0,-33.0,24.0,-33.0,24.0,-34.0,78.391098898683,medium,high,South Africa,0.03139272781063215
12784,25.0,-34.0,24.0,-34.0,24.0,-33.0,25.0,-33.0,25.0,-34.0,68.62216678456797,medium,high,South Africa,0.034723302558161084
12785,26.0,-34.0,25.0,-34.0,25.0,-33.0,26.0,-33.0,26.0,-34.0,71.40709046252779,medium,high,South Africa,0.028472670374337015
12786,27.0,-34.0,26.0,-34.0,26.0,-33.0,27.0,-33.0,27.0,-34.0,71.51521419004119,medium,medium,South Africa,0.022850644121568803
12787,28.0,-34.0,27.0,-34.0,27.0,-33.0,28.0,-33.0,28.0,-34.0,73.8287834777402,medium,lowest,South Africa,0.009035007982271867
12788,115.0,-34.0,114.0,-34.0,114.0,-33.0,115.0,-33.0,115.0,-34.0,87.31346655969327,lowest,lowest,Australia,5.913938656350307e-06
12789,116.0,-34.0,115.0,-34.0,115.0,-33.0,116.0,-33.0,116.0,-34.0,81.24390001507106,medium,high,Australia,0.035289527163855985
12790,117.0,-34.0,116.0,-34.0,116.0,-33.0,117.0,-33.0,117.0,-34.0,75.79559069032408,low,highest,Australia,0.06491807318266493
12791,118.0,-34.0,117.0,-34.0,117.0,-33.0,118.0,-33.0,118.0,-34.0,74.26293968838552,low,highest,Australia,0.05985229300254973
12792,119.0,-34.0,118.0,-34.0,118.0,-33.0,119.0,-33.0,119.0,-34.0,79.00986426172572,lowest,highest,Australia,0.0658116183402042
12793,120.0,-34.0,119.0,-34.0,119.0,-33.0,120.0,-33.0,120.0,-34.0,82.84531920872625,lowest,highest,Australia,0.05089705221534582
12794,121.0,-34.0,120.0,-34.0,120.0,-33.0,121.0,-33.0,121.0,-34.0,72.92608937809526,lowest,high,Australia,0.03848167814650547
12795,122.0,-34.0,121.0,-34.0,121.0,-33.0,122.0,-33.0,122.0,-34.0,82.86605181451515,lowest,high,Australia,0.040889564818584384
12796,123.0,-34.0,122.0,-34.0,122.0,-33.0,123.0,-33.0,123.0,-34.0,77.61114859588993,lowest,high,Australia,0.02839089315458365
12797,124.0,-34.0,123.0,-34.0,123.0,-33.0,124.0,-33.0,124.0,-34.0,71.1490938657077,lowest,medium,Australia,0.016908531117311373
12798,125.0,-34.0,124.0,-34.0,124.0,-33.0,125.0,-33.0,125.0,-34.0,84.22803122348047,lowest,lowest,Australia,0.0004569350839703173
12799,135.0,-34.0,134.0,-34.0,134.0,-33.0,135.0,-33.0,135.0,-34.0,79.69457823661796,lowest,lowest,Australia,0.004942114912751991
12800,136.0,-34.0,135.0,-34.0,135.0,-33.0,136.0,-33.0,136.0,-34.0,76.74498300134383,lowest,highest,Australia,0.04449226009397496
12801,137.0,-34.0,136.0,-34.0,136.0,-33.0,137.0,-33.0,137.0,-34.0,78.45676266073022,lowest,highest,Australia,0.045367234381025315
12802,138.0,-34.0,137.0,-34.0,137.0,-33.0,138.0,-33.0,138.0,-34.0,68.99124474084782,lowest,low,Australia,0.010723652816424043
12803,139.0,-34.0,138.0,-34.0,138.0,-33.0,139.0,-33.0,139.0,-34.0,61.73565804132481,low,highest,Australia,0.08831960396167236
12804,140.0,-34.0,139.0,-34.0,139.0,-33.0,140.0,-33.0,140.0,-34.0,58.19153666300155,lowest,medium,Australia,0.014174105326296626
12805,141.0,-34.0,140.0,-34.0,140.0,-33.0,141.0,-33.0,141.0,-34.0,72.00758405470195,lowest,low,Australia,0.009510014311975607
12806,142.0,-34.0,141.0,-34.0,141.0,-33.0,142.0,-33.0,142.0,-34.0,53.19246549600254,lowest,medium,Australia,0.01606036869177126
12807,143.0,-34.0,142.0,-34.0,142.0,-33.0,143.0,-33.0,143.0,-34.0,51.72804282308561,lowest,low,Australia,0.010528849353801184
12808,144.0,-34.0,143.0,-34.0,143.0,-33.0,144.0,-33.0,144.0,-34.0,71.69788999419396,lowest,high,Australia,0.02206157038732071
12809,145.0,-34.0,144.0,-34.0,144.0,-33.0,145.0,-33.0,145.0,-34.0,46.907753433679254,lowest,high,Australia,0.03151018154169307
12810,146.0,-34.0,145.0,-34.0,145.0,-33.0,146.0,-33.0,146.0,-34.0,58.587610495752415,lowest,highest,Australia,0.047665139651392144
12811,147.0,-34.0,146.0,-34.0,146.0,-33.0,147.0,-33.0,147.0,-34.0,47.86103445827898,lowest,highest,Australia,0.07439736014211057
12812,148.0,-34.0,147.0,-34.0,147.0,-33.0,148.0,-33.0,148.0,-34.0,59.22789128650683,low,highest,Australia,0.08055697228347852
12813,149.0,-34.0,148.0,-34.0,148.0,-33.0,149.0,-33.0,149.0,-34.0,47.120771128713734,medium,highest,Australia,0.08364027078082113
12814,150.0,-34.0,149.0,-34.0,149.0,-33.0,150.0,-33.0,150.0,-34.0,67.65845694128284,low,highest,Australia,0.07838046722921854
12815,151.0,-34.0,150.0,-34.0,150.0,-33.0,151.0,-33.0,151.0,-34.0,81.58897821307087,medium,high,Australia,0.030910810726486545
12816,152.0,-34.0,151.0,-34.0,151.0,-33.0,152.0,-33.0,152.0,-34.0,83.81544239232393,lowest,lowest,Australia,0.0042695609884266334
12817,-72.0,-35.0,-73.0,-35.0,-73.0,-34.0,-72.0,-34.0,-72.0,-35.0,90.11992001505715,lowest,lowest,Chile,0.0006115158840339873
12818,-71.0,-35.0,-72.0,-35.0,-72.0,-34.0,-71.0,-34.0,-71.0,-35.0,84.74184865531676,medium,highest,Chile,0.14348148348465808
12819,-70.0,-35.0,-71.0,-35.0,-71.0,-34.0,-70.0,-34.0,-70.0,-35.0,81.01849108367627,high,high,Chile,0.03141014424797113
12820,-69.0,-35.0,-70.0,-35.0,-70.0,-34.0,-69.0,-34.0,-69.0,-35.0,67.46522611257404,medium,low,Argentina,0.015246039229073955
12821,-68.0,-35.0,-69.0,-35.0,-69.0,-34.0,-68.0,-34.0,-68.0,-35.0,66.16293801023,medium,medium,Argentina,0.01812065035267478
12822,-67.0,-35.0,-68.0,-35.0,-68.0,-34.0,-67.0,-34.0,-67.0,-35.0,61.3523367197809,medium,medium,Argentina,0.02165370265971147
12823,-66.0,-35.0,-67.0,-35.0,-67.0,-34.0,-66.0,-34.0,-66.0,-35.0,51.59758065127442,low,high,Argentina,0.04353918335438294
12824,-65.0,-35.0,-66.0,-35.0,-66.0,-34.0,-65.0,-34.0,-65.0,-35.0,65.2292363063434,low,highest,Argentina,0.06566760492430487
12825,-64.0,-35.0,-65.0,-35.0,-65.0,-34.0,-64.0,-34.0,-64.0,-35.0,59.21831626039583,medium,highest,Argentina,0.10809182462126606
12826,-63.0,-35.0,-64.0,-35.0,-64.0,-34.0,-63.0,-34.0,-63.0,-35.0,63.754670712899916,medium,highest,Argentina,0.10594454943140284
12827,-62.0,-35.0,-63.0,-35.0,-63.0,-34.0,-62.0,-34.0,-62.0,-35.0,63.6621779392146,medium,highest,Argentina,0.1145826786485262
12828,-61.0,-35.0,-62.0,-35.0,-62.0,-34.0,-61.0,-34.0,-61.0,-35.0,61.624712991616605,,highest,Argentina,0.10590866143617911
12829,-60.0,-35.0,-61.0,-35.0,-61.0,-34.0,-60.0,-34.0,-60.0,-35.0,45.86778075317975,,highest,Argentina,0.10693633089929297
12830,-59.0,-35.0,-60.0,-35.0,-60.0,-34.0,-59.0,-34.0,-59.0,-35.0,65.2604014670186,,highest,Argentina,0.10476056765164486
12831,-58.0,-35.0,-59.0,-35.0,-59.0,-34.0,-58.0,-34.0,-58.0,-35.0,77.50759743399615,lowest,high,Argentina,0.023539587768703532
12832,-57.0,-35.0,-58.0,-35.0,-58.0,-34.0,-57.0,-34.0,-57.0,-35.0,64.18834087839119,lowest,medium,Uruguay,0.016835548332746322
12833,-56.0,-35.0,-57.0,-35.0,-57.0,-34.0,-56.0,-34.0,-56.0,-35.0,67.51689181440416,low,high,Uruguay,0.026123147491441956
12834,-55.0,-35.0,-56.0,-35.0,-56.0,-34.0,-55.0,-34.0,-55.0,-35.0,68.50524801204041,medium,high,Uruguay,0.03151021022567696
12835,-54.0,-35.0,-55.0,-35.0,-55.0,-34.0,-54.0,-34.0,-54.0,-35.0,72.51142238266183,low,medium,Uruguay,0.019351938237825703
12836,-53.0,-35.0,-54.0,-35.0,-54.0,-34.0,-53.0,-34.0,-53.0,-35.0,75.44256924407064,lowest,lowest,Uruguay,0.002099097938651071
12837,19.0,-35.0,18.0,-35.0,18.0,-34.0,19.0,-34.0,19.0,-35.0,85.03119486353816,lowest,lowest,South Africa,0.0005638503877714006
12838,20.0,-35.0,19.0,-35.0,19.0,-34.0,20.0,-34.0,20.0,-35.0,71.49713410796878,medium,high,South Africa,0.032605862076518596
12839,21.0,-35.0,20.0,-35.0,20.0,-34.0,21.0,-34.0,21.0,-35.0,77.5352354425565,medium,high,South Africa,0.031983255424227405
12840,22.0,-35.0,21.0,-35.0,21.0,-34.0,22.0,-34.0,22.0,-35.0,91.8766984503342,medium,lowest,South Africa,0.00519649000873936
12841,23.0,-35.0,22.0,-35.0,22.0,-34.0,23.0,-34.0,23.0,-35.0,88.82790769922939,low,lowest,South Africa,0.0008124407864045887
12842,24.0,-35.0,23.0,-35.0,23.0,-34.0,24.0,-34.0,24.0,-35.0,85.8063245291032,lowest,lowest,South Africa,0.0006197456873018932
12843,25.0,-35.0,24.0,-35.0,24.0,-34.0,25.0,-34.0,25.0,-35.0,77.78015837489308,lowest,lowest,South Africa,0.0021273247068763134
12844,26.0,-35.0,25.0,-35.0,25.0,-34.0,26.0,-34.0,26.0,-35.0,83.41335062119232,lowest,lowest,South Africa,6.658502374342125e-05
12846,116.0,-35.0,115.0,-35.0,115.0,-34.0,116.0,-34.0,116.0,-35.0,90.88740111261103,lowest,medium,Australia,0.016822416818987485
12847,117.0,-35.0,116.0,-35.0,116.0,-34.0,117.0,-34.0,117.0,-35.0,88.85820139516774,low,high,Australia,0.02946295382955253
12848,118.0,-35.0,117.0,-35.0,117.0,-34.0,118.0,-34.0,118.0,-35.0,83.11776929978785,low,highest,Australia,0.048499122289121684
12849,119.0,-35.0,118.0,-35.0,118.0,-34.0,119.0,-34.0,119.0,-35.0,66.76804484654645,lowest,high,Australia,0.03310104180868857
12850,120.0,-35.0,119.0,-35.0,119.0,-34.0,120.0,-34.0,120.0,-35.0,88.46726591963763,lowest,lowest,Australia,0.005834385858226317
12851,136.0,-35.0,135.0,-35.0,135.0,-34.0,136.0,-34.0,136.0,-35.0,80.77745381790172,lowest,high,Australia,0.02692613240938008
12852,137.0,-35.0,136.0,-35.0,136.0,-34.0,137.0,-34.0,137.0,-35.0,65.5233355302025,lowest,lowest,Australia,0.00653576848673194
12853,138.0,-35.0,137.0,-35.0,137.0,-34.0,138.0,-34.0,138.0,-35.0,63.14631848241139,lowest,low,Australia,0.007693425618597307
12854,139.0,-35.0,138.0,-35.0,138.0,-34.0,139.0,-34.0,139.0,-35.0,75.09742528587408,medium,highest,Australia,0.05957500169387548
12855,140.0,-35.0,139.0,-35.0,139.0,-34.0,140.0,-34.0,140.0,-35.0,70.72309650211666,low,high,Australia,0.03773270482165182
12856,141.0,-35.0,140.0,-35.0,140.0,-34.0,141.0,-34.0,141.0,-35.0,72.58121174847184,low,highest,Australia,0.0508785688145366
12857,142.0,-35.0,141.0,-35.0,141.0,-34.0,142.0,-34.0,142.0,-35.0,78.60900920875713,lowest,high,Australia,0.027515644485990927
12858,143.0,-35.0,142.0,-35.0,142.0,-34.0,143.0,-34.0,143.0,-35.0,75.01488040907691,low,high,Australia,0.02502744404100679
12859,144.0,-35.0,143.0,-35.0,143.0,-34.0,144.0,-34.0,144.0,-35.0,52.45834578658564,lowest,high,Australia,0.03746946007643996
12860,145.0,-35.0,144.0,-35.0,144.0,-34.0,145.0,-34.0,145.0,-35.0,33.94053782078571,lowest,high,Australia,0.038918310911900476
12861,146.0,-35.0,145.0,-35.0,145.0,-34.0,146.0,-34.0,146.0,-35.0,40.883626164580214,lowest,highest,Australia,0.05764070756015992
12862,147.0,-35.0,146.0,-35.0,146.0,-34.0,147.0,-34.0,147.0,-35.0,39.91360379935153,medium,highest,Australia,0.07745908890614646
12863,148.0,-35.0,147.0,-35.0,147.0,-34.0,148.0,-34.0,148.0,-35.0,36.390289166225756,low,highest,Australia,0.09703056970341677
12864,149.0,-35.0,148.0,-35.0,148.0,-34.0,149.0,-34.0,149.0,-35.0,51.76541798899352,medium,highest,Australia,0.0826366752471055
12865,150.0,-35.0,149.0,-35.0,149.0,-34.0,150.0,-34.0,150.0,-35.0,79.37564794695851,low,highest,Australia,0.06894587957316069
12866,151.0,-35.0,150.0,-35.0,150.0,-34.0,151.0,-34.0,151.0,-35.0,83.01289882758559,medium,high,Australia,0.030229395721089136
12867,152.0,-35.0,151.0,-35.0,151.0,-34.0,152.0,-34.0,152.0,-35.0,96.21458197962176,,lowest,Australia,0.00039343092402531027
12868,174.0,-35.0,173.0,-35.0,173.0,-34.0,174.0,-34.0,174.0,-35.0,80.14246051884729,lowest,lowest,New Zealand,4.223889446490704e-06
12869,-72.0,-36.0,-73.0,-36.0,-73.0,-35.0,-72.0,-35.0,-72.0,-36.0,56.35451100377614,low,high,Chile,0.035029184231991514
12870,-71.0,-36.0,-72.0,-36.0,-72.0,-35.0,-71.0,-35.0,-71.0,-36.0,69.99275718273455,medium,highest,Chile,0.11278043069241468
12871,-70.0,-36.0,-71.0,-36.0,-71.0,-35.0,-70.0,-35.0,-70.0,-36.0,79.9905198989068,medium,medium,Chile,0.01786882889209067
12872,-69.0,-36.0,-70.0,-36.0,-70.0,-35.0,-69.0,-35.0,-69.0,-36.0,70.2893871744278,low,low,Argentina,0.013315394588093245
12873,-68.0,-36.0,-69.0,-36.0,-69.0,-35.0,-68.0,-35.0,-68.0,-36.0,66.29114625157231,medium,low,Argentina,0.009376971454947628
12874,-67.0,-36.0,-68.0,-36.0,-68.0,-35.0,-67.0,-35.0,-67.0,-36.0,65.04031904539887,medium,low,Argentina,0.014938150890644309
12875,-66.0,-36.0,-67.0,-36.0,-67.0,-35.0,-66.0,-35.0,-66.0,-36.0,50.28668113650415,low,high,Argentina,0.03237806677759762
12876,-65.0,-36.0,-66.0,-36.0,-66.0,-35.0,-65.0,-35.0,-65.0,-36.0,66.49637417226249,low,highest,Argentina,0.054247017212343235
12877,-64.0,-36.0,-65.0,-36.0,-65.0,-35.0,-64.0,-35.0,-64.0,-36.0,62.77826280854839,medium,highest,Argentina,0.07382483610408502
12878,-63.0,-36.0,-64.0,-36.0,-64.0,-35.0,-63.0,-35.0,-63.0,-36.0,63.988491523560356,medium,highest,Argentina,0.10501930736105992
12879,-62.0,-36.0,-63.0,-36.0,-63.0,-35.0,-62.0,-35.0,-62.0,-36.0,62.282059229160936,medium,highest,Argentina,0.0947142134442696
12880,-61.0,-36.0,-62.0,-36.0,-62.0,-35.0,-61.0,-35.0,-61.0,-36.0,53.49531276318793,medium,highest,Argentina,0.07143446769325576
12881,-60.0,-36.0,-61.0,-36.0,-61.0,-35.0,-60.0,-35.0,-60.0,-36.0,57.26400622823673,,highest,Argentina,0.07647901990306295
12882,-59.0,-36.0,-60.0,-36.0,-60.0,-35.0,-59.0,-35.0,-59.0,-36.0,55.417372028938196,medium,highest,Argentina,0.0787143555694236
12883,-58.0,-36.0,-59.0,-36.0,-59.0,-35.0,-58.0,-35.0,-58.0,-36.0,63.169354649061795,low,highest,Argentina,0.06126392440429333
12884,-57.0,-36.0,-58.0,-36.0,-58.0,-35.0,-57.0,-35.0,-57.0,-36.0,82.09234151223671,medium,high,Argentina,0.025104505294425344
12885,117.0,-36.0,116.0,-36.0,116.0,-35.0,117.0,-35.0,117.0,-36.0,85.8897192000765,lowest,lowest,Australia,0.0003042985150035163
12886,118.0,-36.0,117.0,-36.0,117.0,-35.0,118.0,-35.0,118.0,-36.0,70.44187379793824,lowest,lowest,Australia,0.0010512987298624808
12888,137.0,-36.0,136.0,-36.0,136.0,-35.0,137.0,-35.0,137.0,-36.0,89.17695745715532,lowest,lowest,Australia,0.000339692066791345
12889,138.0,-36.0,137.0,-36.0,137.0,-35.0,138.0,-35.0,138.0,-36.0,72.12439379332594,lowest,lowest,Australia,0.005423569541260613
12890,139.0,-36.0,138.0,-36.0,138.0,-35.0,139.0,-35.0,139.0,-36.0,78.08649171199555,lowest,medium,Australia,0.01655404976571251
12891,140.0,-36.0,139.0,-36.0,139.0,-35.0,140.0,-35.0,140.0,-36.0,68.98242545685366,low,high,Australia,0.04492267851390576
12892,141.0,-36.0,140.0,-36.0,140.0,-35.0,141.0,-35.0,141.0,-36.0,68.05710446890744,lowest,highest,Australia,0.05511065627709399
12893,142.0,-36.0,141.0,-36.0,141.0,-35.0,142.0,-35.0,142.0,-36.0,77.8657547498511,lowest,high,Australia,0.03588632275961439
12894,143.0,-36.0,142.0,-36.0,142.0,-35.0,143.0,-35.0,143.0,-36.0,74.79353130824295,low,highest,Australia,0.05529325834087065
12895,144.0,-36.0,143.0,-36.0,143.0,-35.0,144.0,-35.0,144.0,-36.0,63.201119082704935,low,highest,Australia,0.07859213064400082
12896,145.0,-36.0,144.0,-36.0,144.0,-35.0,145.0,-35.0,145.0,-36.0,38.82105507339795,low,highest,Australia,0.05274935896494531
12897,146.0,-36.0,145.0,-36.0,145.0,-35.0,146.0,-35.0,146.0,-36.0,38.240104871293966,medium,highest,Australia,0.06657148103378972
12898,147.0,-36.0,146.0,-36.0,146.0,-35.0,147.0,-35.0,147.0,-36.0,35.785650730663164,low,highest,Australia,0.09090486991829229
12899,148.0,-36.0,147.0,-36.0,147.0,-35.0,148.0,-35.0,148.0,-36.0,55.725556256146724,medium,highest,Australia,0.08098185234123276
12900,149.0,-36.0,148.0,-36.0,148.0,-35.0,149.0,-35.0,149.0,-36.0,74.48609836273413,low,highest,Australia,0.0667735028317163
12901,150.0,-36.0,149.0,-36.0,149.0,-35.0,150.0,-35.0,150.0,-36.0,80.41138207875902,low,highest,Australia,0.04835721398867943
12902,151.0,-36.0,150.0,-36.0,150.0,-35.0,151.0,-35.0,151.0,-36.0,88.46691844810258,medium,low,Australia,0.009939521052083497
12903,174.0,-36.0,173.0,-36.0,173.0,-35.0,174.0,-35.0,174.0,-36.0,70.64540950177094,medium,medium,New Zealand,0.015545961785042505
12904,175.0,-36.0,174.0,-36.0,174.0,-35.0,175.0,-35.0,175.0,-36.0,78.82919018214989,low,low,New Zealand,0.008999986245765541
12905,-73.0,-37.0,-74.0,-37.0,-74.0,-36.0,-73.0,-36.0,-73.0,-37.0,90.76380832933654,,lowest,Chile,0.0006017554586018618
12906,-72.0,-37.0,-73.0,-37.0,-73.0,-36.0,-72.0,-36.0,-72.0,-37.0,67.55546385511835,medium,highest,Chile,0.09393587786111247
12907,-71.0,-37.0,-72.0,-37.0,-72.0,-36.0,-71.0,-36.0,-71.0,-37.0,58.14402408903722,medium,highest,Chile,0.08346364354048115
12908,-70.0,-37.0,-71.0,-37.0,-71.0,-36.0,-70.0,-36.0,-70.0,-37.0,84.10877139180542,medium,medium,Argentina,0.01882821282280255
12909,-69.0,-37.0,-70.0,-37.0,-70.0,-36.0,-69.0,-36.0,-69.0,-37.0,81.95541115909599,low,low,Argentina,0.009625240417698014
12910,-68.0,-37.0,-69.0,-37.0,-69.0,-36.0,-68.0,-36.0,-68.0,-37.0,72.0210265821208,low,low,Argentina,0.010786977488816095
12911,-67.0,-37.0,-68.0,-37.0,-68.0,-36.0,-67.0,-36.0,-67.0,-37.0,64.98181095152671,lowest,high,Argentina,0.02657115177626005
12912,-66.0,-37.0,-67.0,-37.0,-67.0,-36.0,-66.0,-36.0,-66.0,-37.0,69.66396197354842,lowest,high,Argentina,0.03308912297626734
12913,-65.0,-37.0,-66.0,-37.0,-66.0,-36.0,-65.0,-36.0,-65.0,-37.0,64.97852743235242,low,high,Argentina,0.03983653227175741
12914,-64.0,-37.0,-65.0,-37.0,-65.0,-36.0,-64.0,-36.0,-64.0,-37.0,64.38836217509491,low,highest,Argentina,0.055028648561886655
12915,-63.0,-37.0,-64.0,-37.0,-64.0,-36.0,-63.0,-36.0,-63.0,-37.0,67.01249065147393,medium,highest,Argentina,0.07983127705834289
12916,-62.0,-37.0,-63.0,-37.0,-63.0,-36.0,-62.0,-36.0,-62.0,-37.0,67.01939181854783,medium,highest,Argentina,0.08323694522341445
12917,-61.0,-37.0,-62.0,-37.0,-62.0,-36.0,-61.0,-36.0,-61.0,-37.0,42.78210408548005,medium,highest,Argentina,0.07640292686997571
12918,-60.0,-37.0,-61.0,-37.0,-61.0,-36.0,-60.0,-36.0,-60.0,-37.0,43.11081830931725,low,highest,Argentina,0.08181401888406649
12919,-59.0,-37.0,-60.0,-37.0,-60.0,-36.0,-59.0,-36.0,-59.0,-37.0,38.38141947878878,medium,highest,Argentina,0.0658780770093544
12920,-58.0,-37.0,-59.0,-37.0,-59.0,-36.0,-58.0,-36.0,-58.0,-37.0,71.16739429785238,medium,highest,Argentina,0.057043418694014525
12921,-57.0,-37.0,-58.0,-37.0,-58.0,-36.0,-57.0,-36.0,-57.0,-37.0,81.59594025861277,low,high,Argentina,0.024787018474037283
12922,-56.0,-37.0,-57.0,-37.0,-57.0,-36.0,-56.0,-36.0,-56.0,-37.0,80.04380334842824,lowest,lowest,Argentina,0.002829496551167718
12923,137.0,-37.0,136.0,-37.0,136.0,-36.0,137.0,-36.0,137.0,-37.0,92.67038669308369,,lowest,Australia,3.225030380239882e-06
12924,138.0,-37.0,137.0,-37.0,137.0,-36.0,138.0,-36.0,138.0,-37.0,85.68855494885939,lowest,lowest,Australia,0.00014191945897336833
