fid,lat,lng
21486,30.50,66.50
21487,30.50,67.50
21488,30.50,68.50
21489,30.50,69.50
21490,30.50,70.50
21491,30.50,71.50
21492,30.50,72.50
21493,30.50,73.50
21494,30.50,74.50
21495,30.50,75.50
21496,30.50,76.50
21497,30.50,77.50
21498,30.50,78.50
21499,30.50,79.50
21500,30.50,80.50
21501,30.50,81.50
21502,30.50,82.50
21503,30.50,83.50
21504,30.50,84.50
21505,30.50,85.50
21506,30.50,86.50
21507,30.50,87.50
21508,30.50,88.50
21509,30.50,89.50
21510,30.50,90.50
21511,30.50,91.50
21512,30.50,92.50
21513,30.50,93.50
21514,30.50,94.50
21515,30.50,95.50
21516,30.50,96.50
21517,30.50,97.50
21518,30.50,98.50
21519,30.50,99.50
21520,30.50,100.50
21521,30.50,101.50
21522,30.50,102.50
21523,30.50,103.50
21524,30.50,104.50
21525,30.50,105.50
21526,30.50,106.50
21527,30.50,107.50
21528,30.50,108.50
21529,30.50,109.50
21530,30.50,110.50
21531,30.50,111.50
21532,30.50,112.50
21533,30.50,113.50
21534,30.50,114.50
21535,30.50,115.50
21536,30.50,116.50
21537,30.50,117.50
21538,30.50,118.50
21539,30.50,119.50
21540,30.50,120.50
21541,30.50,121.50
21542,30.50,122.50
21543,30.50,123.50
21544,30.50,124.50
21545,30.50,125.50
21546,30.50,126.50
21547,30.50,127.50
21548,30.50,128.50
21549,30.50,129.50
21550,30.50,130.50
21551,30.50,131.50
21552,30.50,132.50
21553,30.50,133.50
21554,30.50,134.50
21555,30.50,135.50
21556,30.50,136.50
21557,30.50,137.50
21558,30.50,138.50
21559,30.50,139.50
21560,30.50,140.50
21561,30.50,141.50
21562,30.50,142.50
21563,30.50,143.50
21564,30.50,144.50
21565,30.50,145.50
21566,30.50,146.50
21567,30.50,147.50
21568,30.50,148.50
21569,30.50,149.50
21570,30.50,150.50
21571,30.50,151.50
21572,30.50,152.50
21573,30.50,153.50
21574,30.50,154.50
21575,30.50,155.50
21576,30.50,156.50
21577,30.50,157.50
21578,30.50,158.50
21579,30.50,159.50
21580,30.50,160.50
21581,30.50,161.50
21582,30.50,162.50
21583,30.50,163.50
21584,30.50,164.50
21585,30.50,165.50
21586,30.50,166.50
21587,30.50,167.50
21588,30.50,168.50
21589,30.50,169.50
21590,30.50,170.50
21591,30.50,171.50
21592,30.50,172.50
21593,30.50,173.50
21594,30.50,174.50
21595,30.50,175.50
21596,30.50,176.50
21597,30.50,177.50
21598,30.50,178.50
21599,30.50,179.50
21600,29.50,-179.50
21601,29.50,-178.50
21602,29.50,-177.50
21603,29.50,-176.50
21604,29.50,-175.50
21605,29.50,-174.50
21606,29.50,-173.50
21607,29.50,-172.50
21608,29.50,-171.50
21609,29.50,-170.50
21610,29.50,-169.50
21611,29.50,-168.50
21612,29.50,-167.50
21613,29.50,-166.50
21614,29.50,-165.50
21615,29.50,-164.50
21616,29.50,-163.50
21617,29.50,-162.50
21618,29.50,-161.50
21619,29.50,-160.50
21620,29.50,-159.50
21621,29.50,-158.50
21622,29.50,-157.50
21623,29.50,-156.50
21624,29.50,-155.50
21625,29.50,-154.50
21626,29.50,-153.50
21627,29.50,-152.50
21628,29.50,-151.50
21629,29.50,-150.50
21630,29.50,-149.50
21631,29.50,-148.50
21632,29.50,-147.50
21633,29.50,-146.50
21634,29.50,-145.50
21635,29.50,-144.50
21636,29.50,-143.50
21637,29.50,-142.50
21638,29.50,-141.50
21639,29.50,-140.50
21640,29.50,-139.50
21641,29.50,-138.50
21642,29.50,-137.50
21643,29.50,-136.50
21644,29.50,-135.50
21645,29.50,-134.50
21646,29.50,-133.50
21647,29.50,-132.50
21648,29.50,-131.50
21649,29.50,-130.50
21650,29.50,-129.50
21651,29.50,-128.50
21652,29.50,-127.50
21653,29.50,-126.50
21654,29.50,-125.50
21655,29.50,-124.50
21656,29.50,-123.50
21657,29.50,-122.50
21658,29.50,-121.50
21659,29.50,-120.50
21660,29.50,-119.50
21661,29.50,-118.50
21662,29.50,-117.50
21663,29.50,-116.50
21664,29.50,-115.50
21665,29.50,-114.50
21666,29.50,-113.50
21667,29.50,-112.50
21668,29.50,-111.50
21669,29.50,-110.50
21670,29.50,-109.50
21671,29.50,-108.50
21672,29.50,-107.50
21673,29.50,-106.50
21674,29.50,-105.50
21675,29.50,-104.50
21676,29.50,-103.50
21677,29.50,-102.50
21678,29.50,-101.50
21679,29.50,-100.50
21680,29.50,-99.50
21681,29.50,-98.50
21682,29.50,-97.50
21683,29.50,-96.50
21684,29.50,-95.50
21685,29.50,-94.50
21686,29.50,-93.50
21687,29.50,-92.50
21688,29.50,-91.50
21689,29.50,-90.50
21690,29.50,-89.50
21691,29.50,-88.50
21692,29.50,-87.50
21693,29.50,-86.50
21694,29.50,-85.50
21695,29.50,-84.50
21696,29.50,-83.50
21697,29.50,-82.50
21698,29.50,-81.50
21699,29.50,-80.50
21700,29.50,-79.50
21701,29.50,-78.50
21702,29.50,-77.50
21703,29.50,-76.50
21704,29.50,-75.50
21705,29.50,-74.50
21706,29.50,-73.50
21707,29.50,-72.50
21708,29.50,-71.50
21709,29.50,-70.50
21710,29.50,-69.50
21711,29.50,-68.50
21712,29.50,-67.50
21713,29.50,-66.50
21714,29.50,-65.50
21715,29.50,-64.50
21716,29.50,-63.50
21717,29.50,-62.50
21718,29.50,-61.50
21719,29.50,-60.50
21720,29.50,-59.50
21721,29.50,-58.50
21722,29.50,-57.50
21723,29.50,-56.50
21724,29.50,-55.50
21725,29.50,-54.50
21726,29.50,-53.50
21727,29.50,-52.50
21728,29.50,-51.50
21729,29.50,-50.50
21730,29.50,-49.50
21731,29.50,-48.50
21732,29.50,-47.50
21733,29.50,-46.50
21734,29.50,-45.50
21735,29.50,-44.50
21736,29.50,-43.50
21737,29.50,-42.50
21738,29.50,-41.50
21739,29.50,-40.50
21740,29.50,-39.50
21741,29.50,-38.50
21742,29.50,-37.50
21743,29.50,-36.50
21744,29.50,-35.50
21745,29.50,-34.50
21746,29.50,-33.50
21747,29.50,-32.50
21748,29.50,-31.50
21749,29.50,-30.50
21750,29.50,-29.50
21751,29.50,-28.50
21752,29.50,-27.50
21753,29.50,-26.50
21754,29.50,-25.50
21755,29.50,-24.50
21756,29.50,-23.50
21757,29.50,-22.50
21758,29.50,-21.50
21759,29.50,-20.50
21760,29.50,-19.50
21761,29.50,-18.50
21762,29.50,-17.50
21763,29.50,-16.50
21764,29.50,-15.50
21765,29.50,-14.50
21766,29.50,-13.50
21767,29.50,-12.50
21768,29.50,-11.50
21769,29.50,-10.50
21770,29.50,-9.50
21771,29.50,-8.50
21772,29.50,-7.50
21773,29.50,-6.50
21774,29.50,-5.50
21775,29.50,-4.50
21776,29.50,-3.50
21777,29.50,-2.50
21778,29.50,-1.50
21779,29.50,-0.50
21780,29.50,0.50
21781,29.50,1.50
21782,29.50,2.50
21783,29.50,3.50
21784,29.50,4.50
21785,29.50,5.50
21786,29.50,6.50
21787,29.50,7.50
21788,29.50,8.50
21789,29.50,9.50
21790,29.50,10.50
21791,29.50,11.50
21792,29.50,12.50
21793,29.50,13.50
21794,29.50,14.50
21795,29.50,15.50
21796,29.50,16.50
21797,29.50,17.50
21798,29.50,18.50
21799,29.50,19.50
21800,29.50,20.50
21801,29.50,21.50
21802,29.50,22.50
21803,29.50,23.50
21804,29.50,24.50
21805,29.50,25.50
21806,29.50,26.50
21807,29.50,27.50
21808,29.50,28.50
21809,29.50,29.50
21810,29.50,30.50
21811,29.50,31.50
21812,29.50,32.50
21813,29.50,33.50
21814,29.50,34.50
21815,29.50,35.50
21816,29.50,36.50
21817,29.50,37.50
21818,29.50,38.50
21819,29.50,39.50
21820,29.50,40.50
21821,29.50,41.50
21822,29.50,42.50
21823,29.50,43.50
21824,29.50,44.50
21825,29.50,45.50
21826,29.50,46.50
21827,29.50,47.50
21828,29.50,48.50
21829,29.50,49.50
21830,29.50,50.50
21831,29.50,51.50
21832,29.50,52.50
21833,29.50,53.50
21834,29.50,54.50
21835,29.50,55.50
21836,29.50,56.50
21837,29.50,57.50
21838,29.50,58.50
21839,29.50,59.50
21840,29.50,60.50
21841,29.50,61.50
21842,29.50,62.50
21843,29.50,63.50
21844,29.50,64.50
21845,29.50,65.50
21846,29.50,66.50
21847,29.50,67.50
21848,29.50,68.50
21849,29.50,69.50
21850,29.50,70.50
21851,29.50,71.50
21852,29.50,72.50
21853,29.50,73.50
21854,29.50,74.50
21855,29.50,75.50
21856,29.50,76.50
21857,29.50,77.50
21858,29.50,78.50
21859,29.50,79.50
21860,29.50,80.50
21861,29.50,81.50
21862,29.50,82.50
21863,29.50,83.50
21864,29.50,84.50
21865,29.50,85.50
21866,29.50,86.50
21867,29.50,87.50
21868,29.50,88.50
21869,29.50,89.50
21870,29.50,90.50
21871,29.50,91.50
21872,29.50,92.50
21873,29.50,93.50
21874,29.50,94.50
21875,29.50,95.50
21876,29.50,96.50
21877,29.50,97.50
21878,29.50,98.50
21879,29.50,99.50
21880,29.50,100.50
21881,29.50,101.50
21882,29.50,102.50
21883,29.50,103.50
21884,29.50,104.50
21885,29.50,105.50
21886,29.50,106.50
21887,29.50,107.50
21888,29.50,108.50
21889,29.50,109.50
21890,29.50,110.50
21891,29.50,111.50
21892,29.50,112.50
21893,29.50,113.50
21894,29.50,114.50
21895,29.50,115.50
21896,29.50,116.50
21897,29.50,117.50
21898,29.50,118.50
21899,29.50,119.50
21900,29.50,120.50
21901,29.50,121.50
21902,29.50,122.50
21903,29.50,123.50
21904,29.50,124.50
21905,29.50,125.50
21906,29.50,126.50
21907,29.50,127.50
21908,29.50,128.50
21909,29.50,129.50
21910,29.50,130.50
21911,29.50,131.50
21912,29.50,132.50
21913,29.50,133.50
21914,29.50,134.50
21915,29.50,135.50
21916,29.50,136.50
21917,29.50,137.50
21918,29.50,138.50
21919,29.50,139.50
21920,29.50,140.50
21921,29.50,141.50
21922,29.50,142.50
21923,29.50,143.50
21924,29.50,144.50
21925,29.50,145.50
21926,29.50,146.50
21927,29.50,147.50
21928,29.50,148.50
21929,29.50,149.50
21930,29.50,150.50
21931,29.50,151.50
21932,29.50,152.50
21933,29.50,153.50
21934,29.50,154.50
21935,29.50,155.50
21936,29.50,156.50
21937,29.50,157.50
21938,29.50,158.50
21939,29.50,159.50
21940,29.50,160.50
21941,29.50,161.50
21942,29.50,162.50
21943,29.50,163.50
21944,29.50,164.50
21945,29.50,165.50
21946,29.50,166.50
21947,29.50,167.50
21948,29.50,168.50
21949,29.50,169.50
21950,29.50,170.50
21951,29.50,171.50
21952,29.50,172.50
21953,29.50,173.50
21954,29.50,174.50
21955,29.50,175.50
21956,29.50,176.50
21957,29.50,177.50
21958,29.50,178.50
21959,29.50,179.50
21960,28.50,-179.50
21961,28.50,-178.50
21962,28.50,-177.50
21963,28.50,-176.50
21964,28.50,-175.50
21965,28.50,-174.50
21966,28.50,-173.50
21967,28.50,-172.50
21968,28.50,-171.50
21969,28.50,-170.50
21970,28.50,-169.50
21971,28.50,-168.50
21972,28.50,-167.50
21973,28.50,-166.50
21974,28.50,-165.50
21975,28.50,-164.50
21976,28.50,-163.50
21977,28.50,-162.50
21978,28.50,-161.50
21979,28.50,-160.50
21980,28.50,-159.50
21981,28.50,-158.50
21982,28.50,-157.50
21983,28.50,-156.50
21984,28.50,-155.50
21985,28.50,-154.50
21986,28.50,-153.50
21987,28.50,-152.50
21988,28.50,-151.50
21989,28.50,-150.50
21990,28.50,-149.50
21991,28.50,-148.50
21992,28.50,-147.50
21993,28.50,-146.50
21994,28.50,-145.50
21995,28.50,-144.50
21996,28.50,-143.50
21997,28.50,-142.50
21998,28.50,-141.50
21999,28.50,-140.50
22000,28.50,-139.50
22001,28.50,-138.50
22002,28.50,-137.50
22003,28.50,-136.50
22004,28.50,-135.50
22005,28.50,-134.50
22006,28.50,-133.50
22007,28.50,-132.50
22008,28.50,-131.50
22009,28.50,-130.50
22010,28.50,-129.50
22011,28.50,-128.50
22012,28.50,-127.50
22013,28.50,-126.50
22014,28.50,-125.50
22015,28.50,-124.50
22016,28.50,-123.50
22017,28.50,-122.50
22018,28.50,-121.50
22019,28.50,-120.50
22020,28.50,-119.50
22021,28.50,-118.50
22022,28.50,-117.50
22023,28.50,-116.50
22024,28.50,-115.50
22025,28.50,-114.50
22026,28.50,-113.50
22027,28.50,-112.50
22028,28.50,-111.50
22029,28.50,-110.50
22030,28.50,-109.50
22031,28.50,-108.50
22032,28.50,-107.50
22033,28.50,-106.50
22034,28.50,-105.50
22035,28.50,-104.50
22036,28.50,-103.50
22037,28.50,-102.50
22038,28.50,-101.50
22039,28.50,-100.50
22040,28.50,-99.50
22041,28.50,-98.50
22042,28.50,-97.50
22043,28.50,-96.50
22044,28.50,-95.50
22045,28.50,-94.50
22046,28.50,-93.50
22047,28.50,-92.50
22048,28.50,-91.50
22049,28.50,-90.50
22050,28.50,-89.50
22051,28.50,-88.50
22052,28.50,-87.50
22053,28.50,-86.50
22054,28.50,-85.50
22055,28.50,-84.50
22056,28.50,-83.50
22057,28.50,-82.50
22058,28.50,-81.50
22059,28.50,-80.50
22060,28.50,-79.50
22061,28.50,-78.50
22062,28.50,-77.50
22063,28.50,-76.50
22064,28.50,-75.50
22065,28.50,-74.50
22066,28.50,-73.50
22067,28.50,-72.50
22068,28.50,-71.50
22069,28.50,-70.50
22070,28.50,-69.50
22071,28.50,-68.50
22072,28.50,-67.50
22073,28.50,-66.50
22074,28.50,-65.50
22075,28.50,-64.50
22076,28.50,-63.50
22077,28.50,-62.50
22078,28.50,-61.50
22079,28.50,-60.50
22080,28.50,-59.50
22081,28.50,-58.50
22082,28.50,-57.50
22083,28.50,-56.50
22084,28.50,-55.50
22085,28.50,-54.50
22086,28.50,-53.50
22087,28.50,-52.50
22088,28.50,-51.50
22089,28.50,-50.50
22090,28.50,-49.50
22091,28.50,-48.50
22092,28.50,-47.50
22093,28.50,-46.50
22094,28.50,-45.50
22095,28.50,-44.50
22096,28.50,-43.50
22097,28.50,-42.50
22098,28.50,-41.50
22099,28.50,-40.50
22100,28.50,-39.50
22101,28.50,-38.50
22102,28.50,-37.50
22103,28.50,-36.50
22104,28.50,-35.50
22105,28.50,-34.50
22106,28.50,-33.50
22107,28.50,-32.50
22108,28.50,-31.50
22109,28.50,-30.50
22110,28.50,-29.50
22111,28.50,-28.50
22112,28.50,-27.50
22113,28.50,-26.50
22114,28.50,-25.50
22115,28.50,-24.50
22116,28.50,-23.50
22117,28.50,-22.50
22118,28.50,-21.50
22119,28.50,-20.50
22120,28.50,-19.50
22121,28.50,-18.50
22122,28.50,-17.50
22123,28.50,-16.50
22124,28.50,-15.50
22125,28.50,-14.50
22126,28.50,-13.50
22127,28.50,-12.50
22128,28.50,-11.50
22129,28.50,-10.50
22130,28.50,-9.50
22131,28.50,-8.50
22132,28.50,-7.50
22133,28.50,-6.50
22134,28.50,-5.50
22135,28.50,-4.50
22136,28.50,-3.50
22137,28.50,-2.50
22138,28.50,-1.50
22139,28.50,-0.50
22140,28.50,0.50
22141,28.50,1.50
22142,28.50,2.50
22143,28.50,3.50
22144,28.50,4.50
22145,28.50,5.50
22146,28.50,6.50
22147,28.50,7.50
22148,28.50,8.50
22149,28.50,9.50
22150,28.50,10.50
22151,28.50,11.50
22152,28.50,12.50
22153,28.50,13.50
22154,28.50,14.50
22155,28.50,15.50
22156,28.50,16.50
22157,28.50,17.50
22158,28.50,18.50
22159,28.50,19.50
22160,28.50,20.50
22161,28.50,21.50
22162,28.50,22.50
22163,28.50,23.50
22164,28.50,24.50
22165,28.50,25.50
22166,28.50,26.50
22167,28.50,27.50
22168,28.50,28.50
22169,28.50,29.50
22170,28.50,30.50
22171,28.50,31.50
22172,28.50,32.50
22173,28.50,33.50
22174,28.50,34.50
22175,28.50,35.50
22176,28.50,36.50
22177,28.50,37.50
22178,28.50,38.50
22179,28.50,39.50
22180,28.50,40.50
22181,28.50,41.50
22182,28.50,42.50
22183,28.50,43.50
22184,28.50,44.50
22185,28.50,45.50
22186,28.50,46.50
22187,28.50,47.50
22188,28.50,48.50
22189,28.50,49.50
22190,28.50,50.50
22191,28.50,51.50
22192,28.50,52.50
22193,28.50,53.50
22194,28.50,54.50
22195,28.50,55.50
22196,28.50,56.50
22197,28.50,57.50
22198,28.50,58.50
22199,28.50,59.50
22200,28.50,60.50
22201,28.50,61.50
22202,28.50,62.50
22203,28.50,63.50
22204,28.50,64.50
22205,28.50,65.50
22206,28.50,66.50
22207,28.50,67.50
22208,28.50,68.50
22209,28.50,69.50
22210,28.50,70.50
22211,28.50,71.50
22212,28.50,72.50
22213,28.50,73.50
22214,28.50,74.50
22215,28.50,75.50
22216,28.50,76.50
22217,28.50,77.50
22218,28.50,78.50
22219,28.50,79.50
22220,28.50,80.50
22221,28.50,81.50
22222,28.50,82.50
22223,28.50,83.50
22224,28.50,84.50
22225,28.50,85.50
22226,28.50,86.50
22227,28.50,87.50
22228,28.50,88.50
22229,28.50,89.50
22230,28.50,90.50
22231,28.50,91.50
22232,28.50,92.50
22233,28.50,93.50
22234,28.50,94.50
22235,28.50,95.50
22236,28.50,96.50
22237,28.50,97.50
22238,28.50,98.50
22239,28.50,99.50
22240,28.50,100.50
22241,28.50,101.50
22242,28.50,102.50
22243,28.50,103.50
22244,28.50,104.50
22245,28.50,105.50
22246,28.50,106.50
22247,28.50,107.50
22248,28.50,108.50
22249,28.50,109.50
22250,28.50,110.50
22251,28.50,111.50
22252,28.50,112.50
22253,28.50,113.50
22254,28.50,114.50
22255,28.50,115.50
22256,28.50,116.50
22257,28.50,117.50
22258,28.50,118.50
22259,28.50,119.50
22260,28.50,120.50
22261,28.50,121.50
22262,28.50,122.50
22263,28.50,123.50
22264,28.50,124.50
22265,28.50,125.50
22266,28.50,126.50
22267,28.50,127.50
22268,28.50,128.50
22269,28.50,129.50
22270,28.50,130.50
22271,28.50,131.50
22272,28.50,132.50
22273,28.50,133.50
22274,28.50,134.50
22275,28.50,135.50
22276,28.50,136.50
22277,28.50,137.50
22278,28.50,138.50
22279,28.50,139.50
22280,28.50,140.50
22281,28.50,141.50
22282,28.50,142.50
22283,28.50,143.50
22284,28.50,144.50
22285,28.50,145.50
22286,28.50,146.50
22287,28.50,147.50
22288,28.50,148.50
22289,28.50,149.50
22290,28.50,150.50
22291,28.50,151.50
22292,28.50,152.50
22293,28.50,153.50
22294,28.50,154.50
22295,28.50,155.50
22296,28.50,156.50
22297,28.50,157.50
22298,28.50,158.50
22299,28.50,159.50
22300,28.50,160.50
22301,28.50,161.50
22302,28.50,162.50
22303,28.50,163.50
22304,28.50,164.50
22305,28.50,165.50
22306,28.50,166.50
22307,28.50,167.50
22308,28.50,168.50
22309,28.50,169.50
22310,28.50,170.50
22311,28.50,171.50
22312,28.50,172.50
22313,28.50,173.50
22314,28.50,174.50
22315,28.50,175.50
22316,28.50,176.50
22317,28.50,177.50
22318,28.50,178.50
22319,28.50,179.50
22320,27.50,-179.50
22321,27.50,-178.50
22322,27.50,-177.50
22323,27.50,-176.50
22324,27.50,-175.50
22325,27.50,-174.50
22326,27.50,-173.50
22327,27.50,-172.50
22328,27.50,-171.50
22329,27.50,-170.50
22330,27.50,-169.50
22331,27.50,-168.50
22332,27.50,-167.50
22333,27.50,-166.50
22334,27.50,-165.50
22335,27.50,-164.50
22336,27.50,-163.50
22337,27.50,-162.50
22338,27.50,-161.50
22339,27.50,-160.50
22340,27.50,-159.50
22341,27.50,-158.50
22342,27.50,-157.50
22343,27.50,-156.50
22344,27.50,-155.50
22345,27.50,-154.50
22346,27.50,-153.50
22347,27.50,-152.50
22348,27.50,-151.50
22349,27.50,-150.50
22350,27.50,-149.50
22351,27.50,-148.50
22352,27.50,-147.50
22353,27.50,-146.50
22354,27.50,-145.50
22355,27.50,-144.50
22356,27.50,-143.50
22357,27.50,-142.50
22358,27.50,-141.50
22359,27.50,-140.50
22360,27.50,-139.50
22361,27.50,-138.50
22362,27.50,-137.50
22363,27.50,-136.50
22364,27.50,-135.50
22365,27.50,-134.50
22366,27.50,-133.50
22367,27.50,-132.50
22368,27.50,-131.50
22369,27.50,-130.50
22370,27.50,-129.50
22371,27.50,-128.50
22372,27.50,-127.50
22373,27.50,-126.50
22374,27.50,-125.50
22375,27.50,-124.50
22376,27.50,-123.50
22377,27.50,-122.50
22378,27.50,-121.50
22379,27.50,-120.50
22380,27.50,-119.50
22381,27.50,-118.50
22382,27.50,-117.50
22383,27.50,-116.50
22384,27.50,-115.50
22385,27.50,-114.50
22386,27.50,-113.50
22387,27.50,-112.50
22388,27.50,-111.50
22389,27.50,-110.50
22390,27.50,-109.50
22391,27.50,-108.50
22392,27.50,-107.50
22393,27.50,-106.50
22394,27.50,-105.50
22395,27.50,-104.50
22396,27.50,-103.50
22397,27.50,-102.50
22398,27.50,-101.50
22399,27.50,-100.50
22400,27.50,-99.50
22401,27.50,-98.50
22402,27.50,-97.50
22403,27.50,-96.50
22404,27.50,-95.50
22405,27.50,-94.50
22406,27.50,-93.50
22407,27.50,-92.50
22408,27.50,-91.50
22409,27.50,-90.50
22410,27.50,-89.50
22411,27.50,-88.50
22412,27.50,-87.50
22413,27.50,-86.50
22414,27.50,-85.50
22415,27.50,-84.50
22416,27.50,-83.50
22417,27.50,-82.50
22418,27.50,-81.50
22419,27.50,-80.50
22420,27.50,-79.50
22421,27.50,-78.50
22422,27.50,-77.50
22423,27.50,-76.50
22424,27.50,-75.50
22425,27.50,-74.50
22426,27.50,-73.50
22427,27.50,-72.50
22428,27.50,-71.50
22429,27.50,-70.50
22430,27.50,-69.50
22431,27.50,-68.50
22432,27.50,-67.50
22433,27.50,-66.50
22434,27.50,-65.50
22435,27.50,-64.50
22436,27.50,-63.50
22437,27.50,-62.50
22438,27.50,-61.50
22439,27.50,-60.50
22440,27.50,-59.50
22441,27.50,-58.50
22442,27.50,-57.50
22443,27.50,-56.50
22444,27.50,-55.50
22445,27.50,-54.50
22446,27.50,-53.50
22447,27.50,-52.50
22448,27.50,-51.50
22449,27.50,-50.50
22450,27.50,-49.50
22451,27.50,-48.50
22452,27.50,-47.50
22453,27.50,-46.50
22454,27.50,-45.50
22455,27.50,-44.50
22456,27.50,-43.50
22457,27.50,-42.50
22458,27.50,-41.50
22459,27.50,-40.50
22460,27.50,-39.50
22461,27.50,-38.50
22462,27.50,-37.50
22463,27.50,-36.50
22464,27.50,-35.50
22465,27.50,-34.50
22466,27.50,-33.50
22467,27.50,-32.50
22468,27.50,-31.50
22469,27.50,-30.50
22470,27.50,-29.50
22471,27.50,-28.50
22472,27.50,-27.50
22473,27.50,-26.50
22474,27.50,-25.50
22475,27.50,-24.50
22476,27.50,-23.50
22477,27.50,-22.50
22478,27.50,-21.50
22479,27.50,-20.50
22480,27.50,-19.50
22481,27.50,-18.50
22482,27.50,-17.50
22483,27.50,-16.50
22484,27.50,-15.50
22485,27.50,-14.50
22486,27.50,-13.50
22487,27.50,-12.50
22488,27.50,-11.50
22489,27.50,-10.50
22490,27.50,-9.50
22491,27.50,-8.50
22492,27.50,-7.50
22493,27.50,-6.50
22494,27.50,-5.50
22495,27.50,-4.50
22496,27.50,-3.50
22497,27.50,-2.50
22498,27.50,-1.50
22499,27.50,-0.50
22500,27.50,0.50
22501,27.50,1.50
22502,27.50,2.50
22503,27.50,3.50
22504,27.50,4.50
22505,27.50,5.50
22506,27.50,6.50
22507,27.50,7.50
22508,27.50,8.50
22509,27.50,9.50
22510,27.50,10.50
22511,27.50,11.50
22512,27.50,12.50
22513,27.50,13.50
22514,27.50,14.50
22515,27.50,15.50
22516,27.50,16.50
22517,27.50,17.50
22518,27.50,18.50
22519,27.50,19.50
22520,27.50,20.50
22521,27.50,21.50
22522,27.50,22.50
22523,27.50,23.50
22524,27.50,24.50
22525,27.50,25.50
22526,27.50,26.50
22527,27.50,27.50
22528,27.50,28.50
22529,27.50,29.50
22530,27.50,30.50
22531,27.50,31.50
22532,27.50,32.50
22533,27.50,33.50
22534,27.50,34.50
22535,27.50,35.50
22536,27.50,36.50
22537,27.50,37.50
22538,27.50,38.50
22539,27.50,39.50
22540,27.50,40.50
22541,27.50,41.50
22542,27.50,42.50
22543,27.50,43.50
22544,27.50,44.50
22545,27.50,45.50
22546,27.50,46.50
22547,27.50,47.50
22548,27.50,48.50
22549,27.50,49.50
22550,27.50,50.50
22551,27.50,51.50
22552,27.50,52.50
22553,27.50,53.50
22554,27.50,54.50
22555,27.50,55.50
22556,27.50,56.50
22557,27.50,57.50
22558,27.50,58.50
22559,27.50,59.50
22560,27.50,60.50
22561,27.50,61.50
22562,27.50,62.50
22563,27.50,63.50
22564,27.50,64.50
22565,27.50,65.50
22566,27.50,66.50
22567,27.50,67.50
22568,27.50,68.50
22569,27.50,69.50
22570,27.50,70.50
22571,27.50,71.50
22572,27.50,72.50
22573,27.50,73.50
22574,27.50,74.50
22575,27.50,75.50
22576,27.50,76.50
22577,27.50,77.50
22578,27.50,78.50
22579,27.50,79.50
22580,27.50,80.50
22581,27.50,81.50
22582,27.50,82.50
22583,27.50,83.50
22584,27.50,84.50
22585,27.50,85.50
22586,27.50,86.50
22587,27.50,87.50
22588,27.50,88.50
22589,27.50,89.50
22590,27.50,90.50
22591,27.50,91.50
22592,27.50,92.50
22593,27.50,93.50
22594,27.50,94.50
22595,27.50,95.50
22596,27.50,96.50
22597,27.50,97.50
22598,27.50,98.50
22599,27.50,99.50
22600,27.50,100.50
22601,27.50,101.50
22602,27.50,102.50
22603,27.50,103.50
22604,27.50,104.50
22605,27.50,105.50
22606,27.50,106.50
22607,27.50,107.50
22608,27.50,108.50
22609,27.50,109.50
22610,27.50,110.50
22611,27.50,111.50
22612,27.50,112.50
22613,27.50,113.50
22614,27.50,114.50
22615,27.50,115.50
22616,27.50,116.50
22617,27.50,117.50
22618,27.50,118.50
22619,27.50,119.50
22620,27.50,120.50
22621,27.50,121.50
22622,27.50,122.50
22623,27.50,123.50
22624,27.50,124.50
22625,27.50,125.50
22626,27.50,126.50
22627,27.50,127.50
22628,27.50,128.50
22629,27.50,129.50
22630,27.50,130.50
22631,27.50,131.50
22632,27.50,132.50
22633,27.50,133.50
22634,27.50,134.50
22635,27.50,135.50
22636,27.50,136.50
22637,27.50,137.50
22638,27.50,138.50
22639,27.50,139.50
22640,27.50,140.50
22641,27.50,141.50
22642,27.50,142.50
22643,27.50,143.50
22644,27.50,144.50
22645,27.50,145.50
22646,27.50,146.50
22647,27.50,147.50
22648,27.50,148.50
22649,27.50,149.50
22650,27.50,150.50
22651,27.50,151.50
22652,27.50,152.50
22653,27.50,153.50
22654,27.50,154.50
22655,27.50,155.50
22656,27.50,156.50
22657,27.50,157.50
