fid,country,region,UN_cur,UN_ssp1,UN_ssp3,UN_ssp5,rurpopcur,rurpopssp1,rurpopssp3,rurpopssp5
4035,Canada,North America,0,0,0,0,0,0,0,0
4036,Canada,North America,0,0,0,0,0,0,0,0
4037,Canada,North America,0,0,0,0,0,0,0,0
4038,Canada,North America,0,0,0,0,0,0,0,0
4039,Canada,North America,0,0,0,0,0,0,0,0
4040,Canada,North America,0,0,0,0,0,0,0,0
4041,Canada,North America,0,0,0,0,0,0,0,0
4042,Canada,North America,0,0,0,0,0,0,0,0
4043,Canada,North America,0,0,0,0,0,0,0,0
4044,Canada,North America,0,0,0,0,0,0,0,0
4045,Canada,North America,0,0,0,0,0,0,0,0
4046,Canada,North America,0,0,0,0,0,0,0,0
4047,Canada,North America,0,0,0,0,0,0,0,0
4048,Canada,North America,0,0,0,0,0,0,0,0
4049,Canada,North America,0,0,0,0,0,0,0,0
4050,Canada,North America,0,0,0,0,0,0,0,0
4051,Canada,North America,0,0,0,0,0,0,0,0
4052,Canada,North America,0,0,0,0,0,0,0,0
4053,Canada,North America,0,0,0,0,0,0,0,0
4054,Canada,North America,0,0,0,0,0,0,0,0
4055,Canada,North America,0,0,0,0,0,0,0,0
4056,Canada,North America,0,0,0,0,0,0,0,0
4057,Canada,North America,0,0,0,0,0,0,0,0
4058,Canada,North America,0,0,0,0,0,0,0,0
4059,Canada,North America,0,0,0,0,0,0,0,0
4060,Canada,North America,0,0,0,0,0,0,0,0
4061,Canada,North America,0,0,0,0,0,0,0,0
4062,Canada,North America,0,0,0,0,0,0,0,0
4063,Canada,North America,0,0,0,0,0,0,0,0
4064,Canada,North America,0,0,0,0,0,0,0,0
4065,Canada,North America,0,0,0,0,0,0,0,0
4066,Greenland,Eurasia,0,0,0,0,0,0,0,0
4067,Greenland,Eurasia,0,0,0,0,0,0,0,0
4068,Greenland,Eurasia,0,0,0,0,0,0,0,0
4069,Greenland,Eurasia,0,0,0,0,0,0,0,0
4070,Greenland,Eurasia,0,0,0,0,0,0,0,0
4071,Greenland,Eurasia,0,0,0,0,0,0,0,0
4072,Greenland,Eurasia,0,0,0,0,0,0,0,0
4073,Greenland,Eurasia,0,0,0,0,0,0,0,0
4074,Greenland,Eurasia,0,0,0,0,0,0,0,0
4075,Greenland,Eurasia,0,0,0,0,0,0,0,0
4076,Greenland,Eurasia,0,0,0,0,0,0,0,0
4077,Greenland,Eurasia,0,0,0,0,0,0,0,0
4078,Greenland,Eurasia,0,0,0,0,0,0,0,0
4079,Greenland,Eurasia,0,0,0,0,0,0,0,0
4080,Greenland,Eurasia,0,0,0,0,0,0,0,0
4081,Greenland,Eurasia,0,0,0,0,0,0,0,0
4082,Greenland,Eurasia,0,0,0,0,0,0,0,0
4083,Greenland,Eurasia,0,0,0,0,0,0,0,0
4084,Greenland,Eurasia,0,0,0,0,0,0,0,0
4085,Greenland,Eurasia,0,0,0,0,0,0,0,0
4086,Greenland,Eurasia,0,0,0,0,0,0,0,0
4087,Greenland,Eurasia,0,0,0,0,0,0,0,0
4088,Greenland,Eurasia,0,0,0,0,0,0,0,0
4089,Greenland,Eurasia,0,0,0,0,0,0,0,0
4090,Greenland,Eurasia,0,0,0,0,0,0,0,0
4091,Greenland,Eurasia,0,0,0,0,0,0,0,0
4092,Greenland,Eurasia,0,0,0,0,0,0,0,0
4093,Greenland,Eurasia,0,0,0,0,0,0,0,0
4094,Greenland,Eurasia,0,0,0,0,0,0,0,0
4095,Greenland,Eurasia,0,0,0,0,0,0,0,0
4096,Greenland,Eurasia,0,0,0,0,0,0,0,0
4097,Greenland,Eurasia,0,0,0,0,0,0,0,0
4098,Greenland,Eurasia,0,0,0,0,0,0,0,0
4099,Greenland,Eurasia,0,0,0,0,0,0,0,0
4100,Greenland,Eurasia,0,0,0,0,0,0,0,0
4101,Greenland,Eurasia,0,0,0,0,0,0,0,0
4102,Greenland,Eurasia,0,0,0,0,0,0,0,0
4103,Greenland,Eurasia,0,0,0,0,0,0,0,0
4104,Greenland,Eurasia,0,0,0,0,0,0,0,0
4105,Greenland,Eurasia,0,0,0,0,0,0,0,0
4106,Greenland,Eurasia,0,0,0,0,0,0,0,0
4107,Greenland,Eurasia,0,0,0,0,0,0,0,0
4108,Greenland,Eurasia,0,0,0,0,0,0,0,0
4109,Greenland,Eurasia,0,0,0,0,0,0,0,0
4110,Greenland,Eurasia,0,0,0,0,0,0,0,0
4111,Greenland,Eurasia,0,0,0,0,0,0,0,0
4112,Greenland,Eurasia,0,0,0,0,0,0,0,0
4113,Greenland,Eurasia,0,0,0,0,0,0,0,0
4114,Greenland,Eurasia,0,0,0,0,0,0,0,0
4115,Greenland,Eurasia,0,0,0,0,0,0,0,0
4116,Greenland,Eurasia,0,0,0,0,0,0,0,0
4117,Greenland,Eurasia,0,0,0,0,0,0,0,0
4118,Greenland,Eurasia,0,0,0,0,0,0,0,0
4119,Greenland,Eurasia,0,0,0,0,0,0,0,0
4120,Greenland,Eurasia,0,0,0,0,0,0,0,0
4121,Greenland,Eurasia,0,0,0,0,0,0,0,0
4122,Greenland,Eurasia,0,0,0,0,0,0,0,0
4150,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4151,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4152,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4153,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4154,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4155,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4156,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4157,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4158,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4159,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4160,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4161,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4162,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4163,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4166,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4167,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4168,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4169,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4170,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4233,Russia,Eurasia,0,0,0,0,0,0,0,0
4235,Russia,Eurasia,0,0,0,0,0,0,0,0
4236,Russia,Eurasia,0,0,0,0,0,0,0,0
4237,Russia,Eurasia,0,0,0,0,0,0,0,0
4238,Russia,Eurasia,0,0,0,0,0,0,0,0
4239,Russia,Eurasia,0,0,0,0,0,0,0,0
4240,Russia,Eurasia,0,0,0,0,0,0,0,0
4241,Russia,Eurasia,0,0,0,0,0,0,0,0
4242,Russia,Eurasia,0,0,0,0,0,0,0,0
4243,Russia,Eurasia,0,0,0,0,0,0,0,0
4244,Russia,Eurasia,0,0,0,0,0,0,0,0
4245,Russia,Eurasia,0,0,0,0,0,0,0,0
4246,Russia,Eurasia,0,0,0,0,0,0,0,0
4247,Russia,Eurasia,0,0,0,0,0,0,0,0
4379,Canada,North America,0,0,0,0,0,0,0,0
4380,Canada,North America,0,0,0,0,0,0,0,0
4381,Canada,North America,0,0,0,0,0,0,0,0
4382,Canada,North America,0,0,0,0,0,0,0,0
4383,Canada,North America,0,0,0,0,0,0,0,0
4384,Canada,North America,0,0,0,0,0,0,0,0
4385,Canada,North America,0,0,0,0,0,0,0,0
4386,Canada,North America,0,0,0,0,0,0,0,0
4387,Canada,North America,0,0,0,0,0,0,0,0
4388,Canada,North America,0,0,0,0,0,0,0,0
4389,Canada,North America,0,0,0,0,0,0,0,0
4390,Canada,North America,0,0,0,0,0,0,0,0
4393,Canada,North America,0,0,0,0,0,0,0,0
4394,Canada,North America,0,0,0,0,0,0,0,0
4395,Canada,North America,0,0,0,0,0,0,0,0
4396,Canada,North America,0,0,0,0,0,0,0,0
4397,Canada,North America,0,0,0,0,0,0,0,0
4398,Canada,North America,0,0,0,0,0,0,0,0
4399,Canada,North America,0,0,0,0,0,0,0,0
4400,Canada,North America,0,0,0,0,0,0,0,0
4401,Canada,North America,0,0,0,0,0,0,0,0
4402,Canada,North America,0,0,0,0,0,0,0,0
4403,Canada,North America,0,0,0,0,0,0,0,0
4404,Canada,North America,0,0,0,0,0,0,0,0
4405,Canada,North America,0,0,0,0,0,0,0,0
4406,Canada,North America,0,0,0,0,0,0,0,0
4408,Canada,North America,0,0,0,0,0,0,0,0
4409,Canada,North America,0,0,0,0,0,0,0,0
4410,Canada,North America,0,0,0,0,0,0,0,0
4411,Canada,North America,0,0,0,0,0,0,0,0
4412,Canada,North America,0,0,0,0,0,0,0,0
4413,Canada,North America,0,0,0,0,0,0,0,0
4414,Canada,North America,0,0,0,0,0,0,0,0
4415,Canada,North America,0,0,0,0,0,0,0,0
4416,Canada,North America,0,0,0,0,0,0,0,0
4417,Canada,North America,0,0,0,0,0,0,0,0
4418,Canada,North America,0,0,0,0,0,0,0,0
4419,Canada,North America,0,0,0,0,0,0,0,0
4420,Canada,North America,0,0,0,0,0,0,0,0
4421,Canada,North America,0,0,0,0,0,0,0,0
4422,Canada,North America,0,0,0,0,0,0,0,0
4423,Canada,North America,0,0,0,0,0,0,0,0
4424,Canada,North America,0,0,0,0,0,0,0,0
4427,Greenland,Eurasia,0,0,0,0,0,0,0,0
4428,Greenland,Eurasia,0,0,0,0,0,0,0,0
4429,Greenland,Eurasia,0,0,0,0,0,0,0,0
4430,Greenland,Eurasia,0,0,0,0,0,0,0,0
4431,Greenland,Eurasia,0,0,0,0,0,0,0,0
4432,Greenland,Eurasia,0,0,0,0,0,0,0,0
4433,Greenland,Eurasia,0,0,0,0,0,0,0,0
4434,Greenland,Eurasia,0,0,0,0,0,0,0,0
4435,Greenland,Eurasia,0,0,0,0,0,0,0,0
4436,Greenland,Eurasia,0,0,0,0,0,0,0,0
4437,Greenland,Eurasia,0,0,0,0,0,0,0,0
4438,Greenland,Eurasia,0,0,0,0,0,0,0,0
4439,Greenland,Eurasia,0,0,0,0,0,0,0,0
4440,Greenland,Eurasia,0,0,0,0,0,0,0,0
4441,Greenland,Eurasia,0,0,0,0,0,0,0,0
4442,Greenland,Eurasia,0,0,0,0,0,0,0,0
4443,Greenland,Eurasia,0,0,0,0,0,0,0,0
4444,Greenland,Eurasia,0,0,0,0,0,0,0,0
4445,Greenland,Eurasia,0,0,0,0,0,0,0,0
4446,Greenland,Eurasia,0,0,0,0,0,0,0,0
4447,Greenland,Eurasia,0,0,0,0,0,0,0,0
4448,Greenland,Eurasia,0,0,0,0,0,0,0,0
4449,Greenland,Eurasia,0,0,0,0,0,0,0,0
4450,Greenland,Eurasia,0,0,0,0,0,0,0,0
4451,Greenland,Eurasia,0,0,0,0,0,0,0,0
4452,Greenland,Eurasia,0,0,0,0,0,0,0,0
4453,Greenland,Eurasia,0,0,0,0,0,0,0,0
4454,Greenland,Eurasia,0,0,0,0,0,0,0,0
4455,Greenland,Eurasia,0,0,0,0,0,0,0,0
4456,Greenland,Eurasia,0,0,0,0,0,0,0,0
4457,Greenland,Eurasia,0,0,0,0,0,0,0,0
4458,Greenland,Eurasia,0,0,0,0,0,0,0,0
4459,Greenland,Eurasia,0,0,0,0,0,0,0,0
4460,Greenland,Eurasia,0,0,0,0,0,0,0,0
4461,Greenland,Eurasia,0,0,0,0,0,0,0,0
4462,Greenland,Eurasia,0,0,0,0,0,0,0,0
4463,Greenland,Eurasia,0,0,0,0,0,0,0,0
4464,Greenland,Eurasia,0,0,0,0,0,0,0,0
4465,Greenland,Eurasia,0,0,0,0,0,0,0,0
4466,Greenland,Eurasia,0,0,0,0,0,0,0,0
4467,Greenland,Eurasia,0,0,0,0,0,0,0,0
4468,Greenland,Eurasia,0,0,0,0,0,0,0,0
4469,Greenland,Eurasia,0,0,0,0,0,0,0,0
4470,Greenland,Eurasia,0,0,0,0,0,0,0,0
4471,Greenland,Eurasia,0,0,0,0,0,0,0,0
4472,Greenland,Eurasia,0,0,0,0,0,0,0,0
4473,Greenland,Eurasia,0,0,0,0,0,0,0,0
4474,Greenland,Eurasia,0,0,0,0,0,0,0,0
4475,Greenland,Eurasia,0,0,0,0,0,0,0,0
4476,Greenland,Eurasia,0,0,0,0,0,0,0,0
4477,Greenland,Eurasia,0,0,0,0,0,0,0,0
4478,Greenland,Eurasia,0,0,0,0,0,0,0,0
4479,Greenland,Eurasia,0,0,0,0,0,0,0,0
4480,Greenland,Eurasia,0,0,0,0,0,0,0,0
4481,Greenland,Eurasia,0,0,0,0,0,0,0,0
4482,Greenland,Eurasia,0,0,0,0,0,0,0,0
4513,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4514,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4515,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4516,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4517,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4518,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4520,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4521,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4522,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4523,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4524,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4567,Russia,Eurasia,0,0,0,0,0,0,0,0
4568,Russia,Eurasia,0,0,0,0,0,0,0,0
4582,Russia,Eurasia,0,0,0,0,0,0,0,0
4588,Russia,Eurasia,0,0,0,0,0,0,0,0
4589,Russia,Eurasia,0,0,0,0,0,0,0,0
4590,Russia,Eurasia,0,0,0,0,0,0,0,0
4591,Russia,Eurasia,0,0,0,0,0,0,0,0
4592,Russia,Eurasia,0,0,0,0,0,0,0,0
4595,Russia,Eurasia,0,0,0,0,0,0,0,0
4596,Russia,Eurasia,0,0,0,0,0,0,0,0
4599,Russia,Eurasia,0,0,0,0,0,0,0,0
4600,Russia,Eurasia,0,0,0,0,0,0,0,0
4601,Russia,Eurasia,0,0,0,0,0,0,0,0
4602,Russia,Eurasia,0,0,0,0,0,0,0,0
4603,Russia,Eurasia,0,0,0,0,0,0,0,0
4604,Russia,Eurasia,0,0,0,0,0,0,0,0
4605,Russia,Eurasia,0,0,0,0,0,0,0,0
4606,Russia,Eurasia,0,0,0,0,0,0,0,0
4607,Russia,Eurasia,0,0,0,0,0,0,0,0
4656,Russia,Eurasia,0,0,0,0,0,0,0,0
4736,Canada,North America,0,0,0,0,0,0,0,0
4737,Canada,North America,0,0,0,0,0,0,0,0
4738,Canada,North America,0,0,0,0,0,0,0,0
4739,Canada,North America,0,0,0,0,0,0,0,0
4740,Canada,North America,0,0,0,0,0,0,0,0
4741,Canada,North America,0,0,0,0,0,0,0,0
4742,Canada,North America,0,0,0,0,0,0,0,0
4743,Canada,North America,0,0,0,0,0,0,0,0
4744,Canada,North America,0,0,0,0,0,0,0,0
4745,Canada,North America,0,0,0,0,0,0,0,0
4746,Canada,North America,0,0,0,0,0,0,0,0
4747,Canada,North America,0,0,0,0,0,0,0,0
4749,Canada,North America,0,0,0,0,0,0,0,0
4750,Canada,North America,0,0,0,0,0,0,0,0
4751,Canada,North America,0,0,0,0,0,0,0,0
4752,Canada,North America,0,0,0,0,0,0,0,0
4753,Canada,North America,0,0,0,0,0,0,0,0
4754,Canada,North America,0,0,0,0,0,0,0,0
4755,Canada,North America,0,0,0,0,0,0,0,0
4756,Canada,North America,0,0,0,0,0,0,0,0
4757,Canada,North America,0,0,0,0,0,0,0,0
4758,Canada,North America,0,0,0,0,0,0,0,0
4759,Canada,North America,0,0,0,0,0,0,0,0
4760,Canada,North America,0,0,0,0,0,0,0,0
4761,Canada,North America,0,0,0,0,0,0,0,0
4762,Canada,North America,0,0,0,0,0,0,0,0
4763,Canada,North America,0,0,0,0,0,0,0,0
4764,Canada,North America,0,0,0,0,0,0,0,0
4765,Canada,North America,0,0,0,0,0,0,0,0
4766,Canada,North America,0,0,0,0,0,0,0,0
4767,Canada,North America,0,0,0,0,0,0,0,0
4768,Canada,North America,0,0,0,0,0,0,0,0
4769,Canada,North America,0,0,0,0,0,0,0,0
4770,Canada,North America,0,0,0,0,0,0,0,0
4771,Canada,North America,0,0,0,0,0,0,0,0
4772,Canada,North America,0,0,0,0,0,0,0,0
4773,Canada,North America,0,0,0,0,0,0,0,0
4774,Canada,North America,0,0,0,0,0,0,0,0
4775,Canada,North America,0,0,0,0,0,0,0,0
4776,Canada,North America,0,0,0,0,0,0,0,0
4777,Canada,North America,0,0,0,0,0,0,0,0
4778,Canada,North America,0,0,0,0,0,0,0,0
4779,Canada,North America,0,0,0,0,0,0,0,0
4780,Canada,North America,0,0,0,0,0,0,0,0
4781,Canada,North America,0,0,0,0,0,0,0,0
4782,Canada,North America,0,0,0,0,0,0,0,0
4788,Greenland,Eurasia,0,0,0,0,0,0,0,0
4789,Greenland,Eurasia,0,0,0,0,0,0,0,0
4790,Greenland,Eurasia,0,0,0,0,0,0,0,0
4791,Greenland,Eurasia,0,0,0,0,0,0,0,0
4792,Greenland,Eurasia,0,0,0,0,0,0,0,0
4793,Greenland,Eurasia,0,0,0,0,0,0,0,0
4794,Greenland,Eurasia,0,0,0,0,0,0,0,0
4795,Greenland,Eurasia,0,0,0,0,0,0,0,0
4796,Greenland,Eurasia,0,0,0,0,0,0,0,0
4797,Greenland,Eurasia,0,0,0,0,0,0,0,0
4798,Greenland,Eurasia,0,0,0,0,0,0,0,0
4799,Greenland,Eurasia,0,0,0,0,0,0,0,0
4800,Greenland,Eurasia,0,0,0,0,0,0,0,0
4801,Greenland,Eurasia,0,0,0,0,0,0,0,0
4802,Greenland,Eurasia,0,0,0,0,0,0,0,0
4803,Greenland,Eurasia,0,0,0,0,0,0,0,0
4804,Greenland,Eurasia,0,0,0,0,0,0,0,0
4805,Greenland,Eurasia,0,0,0,0,0,0,0,0
4806,Greenland,Eurasia,0,0,0,0,0,0,0,0
4807,Greenland,Eurasia,0,0,0,0,0,0,0,0
4808,Greenland,Eurasia,0,0,0,0,0,0,0,0
4809,Greenland,Eurasia,0,0,0,0,0,0,0,0
4810,Greenland,Eurasia,0,0,0,0,0,0,0,0
4811,Greenland,Eurasia,0,0,0,0,0,0,0,0
4812,Greenland,Eurasia,0,0,0,0,0,0,0,0
4813,Greenland,Eurasia,0,0,0,0,0,0,0,0
4814,Greenland,Eurasia,0,0,0,0,0,0,0,0
4815,Greenland,Eurasia,0,0,0,0,0,0,0,0
4816,Greenland,Eurasia,0,0,0,0,0,0,0,0
4817,Greenland,Eurasia,0,0,0,0,0,0,0,0
4818,Greenland,Eurasia,0,0,0,0,0,0,0,0
4819,Greenland,Eurasia,0,0,0,0,0,0,0,0
4820,Greenland,Eurasia,0,0,0,0,0,0,0,0
4821,Greenland,Eurasia,0,0,0,0,0,0,0,0
4822,Greenland,Eurasia,0,0,0,0,0,0,0,0
4823,Greenland,Eurasia,0,0,0,0,0,0,0,0
4824,Greenland,Eurasia,0,0,0,0,0,0,0,0
4825,Greenland,Eurasia,0,0,0,0,0,0,0,0
4826,Greenland,Eurasia,0,0,0,0,0,0,0,0
4827,Greenland,Eurasia,0,0,0,0,0,0,0,0
4828,Greenland,Eurasia,0,0,0,0,0,0,0,0
4829,Greenland,Eurasia,0,0,0,0,0,0,0,0
4830,Greenland,Eurasia,0,0,0,0,0,0,0,0
4831,Greenland,Eurasia,0,0,0,0,0,0,0,0
4832,Greenland,Eurasia,0,0,0,0,0,0,0,0
4833,Greenland,Eurasia,0,0,0,0,0,0,0,0
4834,Greenland,Eurasia,0,0,0,0,0,0,0,0
4835,Greenland,Eurasia,0,0,0,0,0,0,0,0
4836,Greenland,Eurasia,0,0,0,0,0,0,0,0
4837,Greenland,Eurasia,0,0,0,0,0,0,0,0
4838,Greenland,Eurasia,0,0,0,0,0,0,0,0
4839,Greenland,Eurasia,0,0,0,0,0,0,0,0
4840,Greenland,Eurasia,0,0,0,0,0,0,0,0
4841,Greenland,Eurasia,0,0,0,0,0,0,0,0
4875,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4876,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4877,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4884,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4885,Svalbard,Eurasia,0,0,0,0,0,0,0,0
4919,Russia,Eurasia,0,0,0,0,0,0,0,0
4920,Russia,Eurasia,0,0,0,0,0,0,0,0
4921,Russia,Eurasia,0,0,0,0,0,0,0,0
4922,Russia,Eurasia,0,0,0,0,0,0,0,0
4923,Russia,Eurasia,0,0,0,0,0,0,0,0
4924,Russia,Eurasia,0,0,0,0,0,0,0,0
4925,Russia,Eurasia,0,0,0,0,0,0,0,0
4926,Russia,Eurasia,0,0,0,0,0,0,0,0
4927,Russia,Eurasia,0,0,0,0,0,0,0,0
4928,Russia,Eurasia,0,0,0,0,0,0,0,0
4952,Russia,Eurasia,0,0,0,0,0,0,0,0
4953,Russia,Eurasia,0,0,0,0,0,0,0,0
4954,Russia,Eurasia,0,0,0,0,0,0,0,0
4955,Russia,Eurasia,0,0,0,0,0,0,0,0
4956,Russia,Eurasia,0,0,0,0,0,0,0,0
4957,Russia,Eurasia,0,0,0,0,0,0,0,0
4958,Russia,Eurasia,0,0,0,0,0,0,0,0
4959,Russia,Eurasia,0,0,0,0,0,0,0,0
4960,Russia,Eurasia,0,0,0,0,0,0,0,0
4961,Russia,Eurasia,0,0,0,0,0,0,0,0
4962,Russia,Eurasia,0,0,0,0,0,0,0,0
4963,Russia,Eurasia,0,0,0,0,0,0,0,0
4964,Russia,Eurasia,0,0,0,0,0,0,0,0
4965,Russia,Eurasia,0,0,0,0,0,0,0,0
4966,Russia,Eurasia,0,0,0,0,0,0,0,0
4967,Russia,Eurasia,0,0,0,0,0,0,0,0
4968,Russia,Eurasia,0,0,0,0,0,0,0,0
4969,Russia,Eurasia,0,0,0,0,0,0,0,0
4970,Russia,Eurasia,0,0,0,0,0,0,0,0
4971,Russia,Eurasia,0,0,0,0,0,0,0,0
4972,Russia,Eurasia,0,0,0,0,0,0,0,0
4973,Russia,Eurasia,0,0,0,0,0,0,0,0
4997,Russia,Eurasia,0,0,0,0,0,0,0,0
4998,Russia,Eurasia,0,0,0,0,0,0,0,0
4999,Russia,Eurasia,0,0,0,0,0,0,0,0
5000,Russia,Eurasia,0,0,0,0,0,0,0,0
5001,Russia,Eurasia,0,0,0,0,0,0,0,0
5002,Russia,Eurasia,0,0,0,0,0,0,0,0
5008,Russia,Eurasia,0,0,0,0,0,0,0,0
5009,Russia,Eurasia,0,0,0,0,0,0,0,0
5012,Russia,Eurasia,0,0,0,0,0,0,0,0
5097,Canada,North America,0,0,0,0,0,0,0,0
5098,Canada,North America,0,0,0,0,0,0,0,0
5099,Canada,North America,0,0,0,0,0,0,0,0
5100,Canada,North America,0,0,0,0,0,0,0,0
5101,Canada,North America,0,0,0,0,0,0,0,0
5102,Canada,North America,0,0,0,0,0,0,0,0
5103,Canada,North America,0,0,0,0,0,0,0,0
5104,Canada,North America,0,0,0,0,0,0,0,0
5105,Canada,North America,0,0,0,0,0,0,0,0
5106,Canada,North America,0,0,0,0,0,0,0,0
5107,Canada,North America,0,0,0,0,0,0,0,0
5108,Canada,North America,0,0,0,0,0,0,0,0
5109,Canada,North America,0,0,0,0,0,0,0,0
5110,Canada,North America,0,0,0,0,0,0,0,0
5111,Canada,North America,0,0,0,0,0,0,0,0
5112,Canada,North America,0,0,0,0,0,0,0,0
5113,Canada,North America,0,0,0,0,0,0,0,0
5114,Canada,North America,0,0,0,0,0,0,0,0
5115,Canada,North America,0,0,0,0,0,0,0,0
5116,Canada,North America,0,0,0,0,0,0,0,0
5117,Canada,North America,0,0,0,0,0,0,0,0
5118,Canada,North America,0,0,0,0,0,0,0,0
5119,Canada,North America,0,0,0,0,0,0,0,0
5120,Canada,North America,0,0,0,0,0,0,0,0
5121,Canada,North America,0,0,0,0,0,0,0,0
5122,Canada,North America,0,0,0,0,0,0,0,0
5123,Canada,North America,0,0,0,0,0,0,0,0
5124,Canada,North America,0,0,0,0,0,0,0,0
5125,Canada,North America,0,0,0,0,0,0,0,0
5126,Canada,North America,0,0,0,0,0,0,0,0
5127,Canada,North America,0,0,0,0,0,0,0,0
5128,Canada,North America,0,0,0,0,0,0,0,0
5129,Canada,North America,0,0,0,0,0,0,0,0
5130,Canada,North America,0,0,0,0,0,0,0,0
5131,Canada,North America,0,0,0,0,0,0,0,0
5132,Canada,North America,0,0,0,0,0,0,0,0
5133,Canada,North America,0,0,0,0,0,0,0,0
5134,Canada,North America,0,0,0,0,0,0,0,0
5135,Canada,North America,0,0,0,0,0,0,0,0
5136,Canada,North America,0,0,0,0,0,0,0,0
5137,Canada,North America,0,0,0,0,0,0,0,0
5138,Canada,North America,0,0,0,0,0,0,0,0
5139,Canada,North America,0,0,0,0,0,0,0,0
5140,Canada,North America,0,0,0,0,0,0,0,0
5141,Canada,North America,0,0,0,0,0,0,0,0
5152,Greenland,Eurasia,0,0,0,0,0,0,0,0
5153,Greenland,Eurasia,0,0,0,0,0,0,0,0
5159,Greenland,Eurasia,0,0,0,0,0,0,0,0
5160,Greenland,Eurasia,0,0,0,0,0,0,0,0
5161,Greenland,Eurasia,0,0,0,0,0,0,0,0
5162,Greenland,Eurasia,0,0,0,0,0,0,0,0
5163,Greenland,Eurasia,0,0,0,0,0,0,0,0
5164,Greenland,Eurasia,0,0,0,0,0,0,0,0
5165,Greenland,Eurasia,0,0,0,0,0,0,0,0
5166,Greenland,Eurasia,0,0,0,0,0,0,0,0
5167,Greenland,Eurasia,0,0,0,0,0,0,0,0
5168,Greenland,Eurasia,0,0,0,0,0,0,0,0
5169,Greenland,Eurasia,0,0,0,0,0,0,0,0
5170,Greenland,Eurasia,0,0,0,0,0,0,0,0
5171,Greenland,Eurasia,0,0,0,0,0,0,0,0
5172,Greenland,Eurasia,0,0,0,0,0,0,0,0
5173,Greenland,Eurasia,0,0,0,0,0,0,0,0
5174,Greenland,Eurasia,0,0,0,0,0,0,0,0
5175,Greenland,Eurasia,0,0,0,0,0,0,0,0
5176,Greenland,Eurasia,0,0,0,0,0,0,0,0
5177,Greenland,Eurasia,0,0,0,0,0,0,0,0
5178,Greenland,Eurasia,0,0,0,0,0,0,0,0
5179,Greenland,Eurasia,0,0,0,0,0,0,0,0
5180,Greenland,Eurasia,0,0,0,0,0,0,0,0
5181,Greenland,Eurasia,0,0,0,0,0,0,0,0
5182,Greenland,Eurasia,0,0,0,0,0,0,0,0
5183,Greenland,Eurasia,0,0,0,0,0,0,0,0
5184,Greenland,Eurasia,0,0,0,0,0,0,0,0
5185,Greenland,Eurasia,0,0,0,0,0,0,0,0
5186,Greenland,Eurasia,0,0,0,0,0,0,0,0
5187,Greenland,Eurasia,0,0,0,0,0,0,0,0
5188,Greenland,Eurasia,0,0,0,0,0,0,0,0
5189,Greenland,Eurasia,0,0,0,0,0,0,0,0
5190,Greenland,Eurasia,0,0,0,0,0,0,0,0
5191,Greenland,Eurasia,0,0,0,0,0,0,0,0
5192,Greenland,Eurasia,0,0,0,0,0,0,0,0
5193,Greenland,Eurasia,0,0,0,0,0,0,0,0
5194,Greenland,Eurasia,0,0,0,0,0,0,0,0
5195,Greenland,Eurasia,0,0,0,0,0,0,0,0
5196,Greenland,Eurasia,0,0,0,0,0,0,0,0
5197,Greenland,Eurasia,0,0,0,0,0,0,0,0
5198,Greenland,Eurasia,0,0,0,0,0,0,0,0
5199,Greenland,Eurasia,0,0,0,0,0,0,0,0
5200,Greenland,Eurasia,0,0,0,0,0,0,0,0
5201,Greenland,Eurasia,0,0,0,0,0,0,0,0
